TransactionID,CustomerID,TransactionDate,ProductCategory,Quantity,UnitPrice,PaymentMethod,Country,TotalAmount
143716,2093,03-08-2023,Home & Kitchen,2,4328.36,Cash,Australia,8656.72
111459,2093,12-03-2023,Clothing,1,4303.74,Net Banking,Canada,4303.74
104166,2093,02-12-2023,Sports,3,1158.8,Debit Card,India,3476.4
141802,2093,20-06-2023,Clothing,1,1526.44,Cash,India,1526.44
144705,2093,30-03-2023,Home & Kitchen,4,1142.04,Debit Card,India,4568.16
128496,2093,23-05-2023,Sports,4,686.42,Credit Card,UK,2745.68
131237,2093,05-09-2023,Sports,1,1457.52,Credit Card,UK,1457.52
145235,2093,09-08-2023,Home & Kitchen,5,1680.96,Debit Card,UK,8404.8
119731,2093,10-10-2023,Clothing,4,2594.88,Net Banking,USA,10379.52
120817,2093,07-11-2023,Electronics,5,4027.71,Credit Card,USA,20138.55
134017,2093,22-07-2023,Groceries,1,2799.97,Credit Card,USA,2799.97
104319,2094,18-02-2023,Clothing,4,4718.24,Debit Card,Australia,18872.96
136749,2094,04-03-2023,Home & Kitchen,3,4256.68,Debit Card,Australia,12770.04
125835,2094,22-11-2023,Sports,5,3656.96,Net Banking,Canada,18284.8
112108,2094,28-01-2023,Home & Kitchen,1,1100.97,Credit Card,India,1100.97
116964,2094,21-09-2023,Clothing,2,4884.77,UPI,India,9769.54
149132,2094,06-02-2023,Groceries,5,936.39,UPI,India,4681.95
141075,2094,17-12-2023,Electronics,4,4983.24,Net Banking,UK,19932.96
104917,2094,27-05-2023,Sports,4,2999.32,Cash,USA,11997.28
107238,2095,10-01-2023,Beauty,5,3524.92,Cash,Australia,17624.6
134965,2095,28-05-2023,Home & Kitchen,5,3333.51,Net Banking,Australia,16667.55
130208,2095,10-08-2023,Sports,2,3609.16,Net Banking,UK,7218.32
109299,2095,28-01-2023,Beauty,1,1713.18,Net Banking,USA,1713.18
109548,2095,24-05-2023,Electronics,3,2933.32,Credit Card,USA,8799.96
137089,2095,03-10-2023,Sports,4,2840.12,Cash,USA,11360.48
107443,2096,09-04-2023,Electronics,2,2847.04,Cash,Australia,5694.08
113239,2096,06-07-2023,Home & Kitchen,5,4564.86,Credit Card,Australia,22824.3
137189,2096,12-03-2023,Home & Kitchen,4,169.18,UPI,Australia,676.72
145273,2096,18-10-2023,Clothing,2,2936.07,Debit Card,Australia,5872.14
121360,2096,25-09-2023,Sports,1,2275.29,Net Banking,India,2275.29
135744,2096,12-07-2023,Groceries,5,1127.74,Debit Card,India,5638.7
136697,2096,04-11-2023,Home & Kitchen,1,4735.16,Credit Card,India,4735.16
104015,2096,05-03-2023,Beauty,3,2817.13,Net Banking,UK,8451.39
134797,2096,07-01-2023,Electronics,5,2720.03,Credit Card,UK,13600.15
148358,2096,26-06-2023,Electronics,3,690.95,UPI,UK,2072.85
104588,2096,28-05-2023,Electronics,2,507.16,Credit Card,USA,1014.32
117342,2096,13-11-2023,Electronics,3,3213.71,UPI,USA,9641.13
127771,2097,13-10-2023,Beauty,1,4263.73,Cash,Australia,4263.73
118404,2097,13-05-2023,Groceries,2,600.68,UPI,Canada,1201.36
136790,2097,09-03-2023,Home & Kitchen,5,2589.28,Cash,Canada,12946.4
130369,2097,19-08-2023,Groceries,1,2629.05,Cash,India,2629.05
106998,2098,22-04-2023,Clothing,1,2361.63,Cash,Australia,2361.63
101488,2098,03-03-2023,Sports,2,4340.95,Credit Card,Canada,8681.9
113902,2098,26-01-2023,Groceries,1,3370.86,Debit Card,Canada,3370.86
103124,2098,30-07-2023,Clothing,2,1019.12,Debit Card,India,2038.24
104246,2098,21-04-2023,Electronics,5,441.15,Net Banking,India,2205.75
108468,2098,28-03-2023,Electronics,4,897.01,Debit Card,India,3588.04
111941,2098,21-01-2023,Sports,2,4152.4,UPI,India,8304.8
132568,2098,09-06-2023,Home & Kitchen,4,2207.9,Credit Card,India,8831.6
135921,2098,11-03-2023,Electronics,2,1629.1,Credit Card,India,3258.2
141807,2098,14-05-2023,Sports,2,3034.98,UPI,India,6069.96
105555,2098,13-11-2023,Beauty,5,747.28,UPI,UK,3736.4
117963,2098,01-10-2023,Home & Kitchen,5,492.3,Debit Card,UK,2461.5
121863,2098,14-11-2023,Home & Kitchen,4,657.39,Credit Card,UK,2629.56
122504,2098,18-10-2023,Beauty,2,2183.09,Credit Card,UK,4366.18
122699,2098,20-10-2023,Home & Kitchen,5,89.03,Credit Card,UK,445.15
137048,2098,27-04-2023,Sports,1,349.25,UPI,UK,349.25
143553,2098,09-03-2023,Home & Kitchen,2,1192.66,Credit Card,UK,2385.32
102631,2098,22-08-2023,Beauty,2,2752.42,UPI,USA,5504.84
105215,2098,14-03-2023,Clothing,2,725.5,Net Banking,USA,1451
136224,2098,17-10-2023,Home & Kitchen,1,641.81,Credit Card,USA,641.81
136301,2098,14-06-2023,Home & Kitchen,2,2251.1,UPI,USA,4502.2
103635,2099,12-03-2023,Electronics,5,2270.64,Credit Card,Canada,11353.2
106605,2099,15-03-2023,Beauty,5,3193.21,Net Banking,Canada,15966.05
113642,2099,07-10-2023,Sports,3,128.09,Credit Card,Canada,384.27
132151,2099,29-04-2023,Electronics,2,3380.38,Debit Card,Canada,6760.76
136409,2099,09-06-2023,Home & Kitchen,5,3707.78,UPI,Canada,18538.9
108853,2099,29-06-2023,Groceries,4,4674.48,UPI,India,18697.92
116127,2100,30-12-2023,Home & Kitchen,4,2279.8,Credit Card,Australia,9119.2
128173,2100,31-03-2023,Electronics,5,3226.18,Cash,Australia,16130.9
113815,2100,20-07-2023,Electronics,4,2630.03,Debit Card,Canada,10520.12
138546,2100,04-10-2023,Beauty,5,148.87,Credit Card,Canada,744.35
109504,2100,04-06-2023,Sports,5,4282.12,Debit Card,India,21410.6
109521,2100,30-03-2023,Home & Kitchen,2,3673.46,Debit Card,India,7346.92
111036,2100,26-03-2023,Clothing,5,2054.39,UPI,India,10271.95
118558,2100,25-12-2023,Groceries,5,1772.09,Net Banking,India,8860.45
120510,2100,05-01-2023,Beauty,1,3157.52,Credit Card,India,3157.52
101947,2100,23-02-2023,Electronics,5,4319.61,UPI,UK,21598.05
119601,2100,30-01-2023,Clothing,3,3319.9,Net Banking,UK,9959.7
128183,2100,11-05-2023,Home & Kitchen,2,2103.07,UPI,USA,4206.14
138868,2100,23-07-2023,Sports,1,907.4,Cash,USA,907.4
110850,2101,30-04-2023,Clothing,5,4942.34,Debit Card,Australia,24711.7
106667,2101,14-09-2023,Groceries,5,824.55,Net Banking,Canada,4122.75
116252,2101,19-07-2023,Beauty,2,994.02,UPI,Canada,1988.04
144461,2101,29-05-2023,Electronics,5,1059.73,Net Banking,India,5298.65
118364,2101,07-09-2023,Clothing,2,401.21,Credit Card,UK,802.42
126494,2101,20-09-2023,Groceries,1,92.48,Debit Card,UK,92.48
125812,2101,14-11-2023,Electronics,5,1398.12,Debit Card,USA,6990.6
114024,2102,28-09-2023,Clothing,1,2593.8,UPI,Australia,2593.8
106125,2102,14-05-2023,Clothing,5,2058.17,Credit Card,Canada,10290.85
112059,2102,01-02-2023,Electronics,1,1414.71,Cash,Canada,1414.71
133931,2102,28-06-2023,Groceries,4,530.29,UPI,Canada,2121.16
137858,2102,22-06-2023,Home & Kitchen,5,4609.61,Credit Card,Canada,23048.05
103330,2102,03-10-2023,Sports,1,3410.87,Cash,India,3410.87
108125,2102,06-10-2023,Home & Kitchen,3,652.91,Debit Card,India,1958.73
147869,2102,22-07-2023,Clothing,1,521.91,Cash,India,521.91
126600,2103,22-07-2023,Groceries,4,317.62,UPI,Australia,1270.48
108040,2103,12-11-2023,Groceries,5,1116.92,UPI,India,5584.6
133056,2103,07-04-2023,Electronics,2,2142.89,Cash,India,4285.78
143970,2103,03-12-2023,Electronics,5,400.17,Credit Card,India,2000.85
146182,2103,08-11-2023,Electronics,2,4796.19,Credit Card,India,9592.38
134609,2103,26-06-2023,Sports,4,1124.6,Credit Card,UK,4498.4
139579,2103,19-02-2023,Clothing,2,1390.77,Cash,UK,2781.54
124293,2103,10-04-2023,Beauty,2,97.73,UPI,USA,195.46
128113,2103,15-09-2023,Groceries,5,3314.27,UPI,USA,16571.35
133983,2103,27-05-2023,Beauty,3,4771.58,Debit Card,USA,14314.74
145002,2103,07-10-2023,Sports,3,2439.46,UPI,USA,7318.38
103608,2104,29-08-2023,Electronics,2,2797.04,Net Banking,Australia,5594.08
115544,2104,28-06-2023,Groceries,1,153.02,Credit Card,Australia,153.02
143508,2104,17-11-2023,Electronics,4,1194.47,Credit Card,Australia,4777.88
113209,2104,23-03-2023,Clothing,5,2283.27,Cash,Canada,11416.35
106572,2104,03-07-2023,Electronics,1,1111.48,UPI,India,1111.48
111101,2104,06-08-2023,Beauty,5,1661.66,UPI,India,8308.3
130990,2104,07-04-2023,Home & Kitchen,5,2327.38,Net Banking,India,11636.9
114923,2104,21-09-2023,Clothing,1,2774.2,Net Banking,UK,2774.2
105937,2104,16-11-2023,Electronics,5,4806.15,Net Banking,USA,24030.75
137641,2104,17-07-2023,Sports,2,1686.74,Net Banking,USA,3373.48
140585,2104,26-04-2023,Sports,4,421.08,Cash,USA,1684.32
143471,2104,27-02-2023,Home & Kitchen,1,3888.4,Net Banking,USA,3888.4
147953,2104,30-03-2023,Clothing,2,1421.2,Debit Card,USA,2842.4
103479,2105,28-11-2023,Electronics,2,1810.73,Credit Card,Australia,3621.46
134154,2105,17-03-2023,Groceries,1,3959.87,UPI,Australia,3959.87
146262,2105,19-06-2023,Electronics,3,3155,Debit Card,Australia,9465
105772,2105,10-04-2023,Beauty,3,4044.7,UPI,Canada,12134.1
116504,2105,26-07-2023,Groceries,5,2042.16,Credit Card,Canada,10210.8
123768,2105,20-10-2023,Sports,2,1054.42,Credit Card,Canada,2108.84
115928,2105,19-07-2023,Home & Kitchen,3,2622.07,Debit Card,India,7866.21
119495,2105,05-03-2023,Home & Kitchen,1,1206.37,Net Banking,India,1206.37
108315,2105,22-12-2023,Home & Kitchen,3,3050.99,Net Banking,UK,9152.97
121425,2105,06-06-2023,Groceries,2,2499.61,Credit Card,USA,4999.22
128992,2105,01-11-2023,Sports,3,316.94,Cash,USA,950.82
125451,2106,15-06-2023,Groceries,5,4178.51,UPI,Australia,20892.55
146827,2106,22-10-2023,Groceries,5,2757.69,Cash,Canada,13788.45
121996,2106,14-07-2023,Electronics,2,2596.05,UPI,India,5192.1
133800,2106,21-05-2023,Home & Kitchen,2,4753.94,Cash,India,9507.88
137661,2106,14-04-2023,Sports,3,2252.7,Credit Card,India,6758.1
103192,2106,28-04-2023,Home & Kitchen,1,2730.48,Credit Card,UK,2730.48
104843,2106,01-01-2023,Electronics,1,2399.13,Cash,UK,2399.13
127784,2106,23-03-2023,Clothing,4,2033.68,Debit Card,UK,8134.72
144220,2106,12-02-2023,Electronics,3,2549.75,Cash,UK,7649.25
142057,2107,25-11-2023,Groceries,1,503.51,UPI,Australia,503.51
142095,2107,04-01-2023,Clothing,4,3209.32,Net Banking,Australia,12837.28
145925,2107,05-02-2023,Clothing,1,1955.18,Net Banking,Australia,1955.18
139758,2107,31-07-2023,Groceries,1,1268.58,Cash,Canada,1268.58
101600,2107,25-07-2023,Electronics,4,1560.1,Cash,India,6240.4
125564,2107,01-09-2023,Sports,4,3659.08,Net Banking,India,14636.32
133405,2107,20-12-2023,Clothing,1,67.75,Credit Card,India,67.75
142480,2107,04-02-2023,Groceries,5,1439.64,Cash,India,7198.2
113098,2107,06-04-2023,Clothing,3,2776.22,Debit Card,UK,8328.66
121903,2107,17-02-2023,Clothing,2,1741.69,Net Banking,UK,3483.38
121825,2108,24-11-2023,Sports,2,3629.74,Credit Card,Australia,7259.48
145494,2108,06-05-2023,Clothing,1,4660.32,Debit Card,Australia,4660.32
128082,2108,11-12-2023,Electronics,4,4370.5,Debit Card,Canada,17482
107350,2108,16-05-2023,Clothing,4,4695.29,Credit Card,UK,18781.16
135708,2108,20-06-2023,Clothing,2,3332.08,Debit Card,UK,6664.16
133261,2108,02-03-2023,Electronics,2,4761.82,Credit Card,USA,9523.64
133550,2108,19-09-2023,Sports,4,177.16,Credit Card,USA,708.64
144246,2108,18-10-2023,Home & Kitchen,1,4372.87,Credit Card,USA,4372.87
113736,2109,06-05-2023,Beauty,1,1615.99,Net Banking,Australia,1615.99
144619,2109,02-11-2023,Clothing,5,1100.64,Credit Card,Australia,5503.2
107575,2109,27-08-2023,Beauty,3,1582.18,Net Banking,Canada,4746.54
149306,2109,04-02-2023,Electronics,2,251.1,Net Banking,Canada,502.2
133411,2109,12-08-2023,Electronics,4,3971.75,Credit Card,India,15887
144257,2109,29-04-2023,Sports,2,379.39,Credit Card,India,758.78
145426,2109,11-07-2023,Beauty,1,625.61,Credit Card,India,625.61
111719,2109,11-09-2023,Groceries,3,2684.81,Net Banking,UK,8054.43
107924,2109,06-02-2023,Beauty,5,4570.23,UPI,USA,22851.15
110159,2109,09-05-2023,Sports,5,4173.81,UPI,USA,20869.05
109955,2110,31-01-2023,Beauty,1,4339.71,Credit Card,Australia,4339.71
124399,2110,16-09-2023,Electronics,4,2857.41,Credit Card,Australia,11429.64
113507,2110,23-06-2023,Beauty,4,617.74,UPI,Canada,2470.96
113657,2110,19-04-2023,Sports,1,4243.64,UPI,Canada,4243.64
128582,2110,28-05-2023,Electronics,3,3057.54,Cash,UK,9172.62
102773,2110,17-07-2023,Groceries,5,2949.26,Cash,USA,14746.3
125606,2110,12-03-2023,Beauty,3,700.12,Cash,USA,2100.36
133032,2110,19-07-2023,Clothing,2,4056.75,Cash,USA,8113.5
147454,2110,18-04-2023,Clothing,3,2641.25,UPI,USA,7923.75
111536,2111,19-10-2023,Groceries,2,323.2,Cash,Australia,646.4
121197,2111,25-09-2023,Groceries,3,1972.44,UPI,Canada,5917.32
128759,2111,25-11-2023,Clothing,4,1401.04,Debit Card,Canada,5604.16
138380,2111,03-07-2023,Groceries,3,1006.84,Net Banking,Canada,3020.52
132404,2111,16-06-2023,Beauty,4,3419.74,Cash,UK,13678.96
135439,2111,14-02-2023,Sports,2,806,Net Banking,UK,1612
137087,2111,30-07-2023,Electronics,2,2592.16,UPI,USA,5184.32
110619,2112,04-10-2023,Clothing,4,4065.7,UPI,Australia,16262.8
114042,2112,07-04-2023,Sports,1,4554.3,UPI,Australia,4554.3
116304,2112,11-07-2023,Sports,2,1145.73,Credit Card,Canada,2291.46
130438,2112,28-02-2023,Sports,1,2086.14,Credit Card,Canada,2086.14
132822,2112,26-12-2023,Beauty,4,4946.51,Debit Card,Canada,19786.04
134041,2112,10-08-2023,Electronics,2,3645.54,Net Banking,Canada,7291.08
110040,2112,06-02-2023,Groceries,4,786.32,Debit Card,India,3145.28
116163,2112,25-05-2023,Groceries,5,2192.17,Credit Card,India,10960.85
108695,2112,06-06-2023,Sports,3,1405.42,Debit Card,UK,4216.26
132073,2112,21-05-2023,Beauty,3,3233.8,Net Banking,UK,9701.4
130169,2112,22-04-2023,Beauty,4,2861.57,Net Banking,USA,11446.28
132863,2112,07-01-2023,Electronics,3,2148.49,Credit Card,USA,6445.47
109143,2113,19-05-2023,Sports,3,2282.63,UPI,Australia,6847.89
139402,2113,23-01-2023,Beauty,3,2192.7,UPI,Australia,6578.1
125982,2113,15-03-2023,Sports,1,3332.08,Credit Card,India,3332.08
132970,2113,10-09-2023,Home & Kitchen,2,1143.52,Net Banking,UK,2287.04
114198,2113,02-01-2023,Home & Kitchen,5,1978,Cash,USA,9890
136261,2113,13-12-2023,Beauty,5,2803.75,Cash,USA,14018.75
104192,2114,17-01-2023,Home & Kitchen,1,2761.65,Net Banking,Australia,2761.65
129709,2114,24-01-2023,Groceries,4,3958.59,Cash,Australia,15834.36
131491,2114,27-10-2023,Beauty,2,566.57,Credit Card,Canada,1133.14
122048,2114,07-04-2023,Sports,3,2947.65,UPI,India,8842.95
143161,2114,28-09-2023,Sports,1,68.35,Cash,USA,68.35
122524,2115,13-05-2023,Clothing,3,3218.68,Cash,Australia,9656.04
144197,2115,07-04-2023,Sports,5,3589.81,Debit Card,Australia,17949.05
109721,2115,26-01-2023,Groceries,3,3879.2,UPI,Canada,11637.6
124682,2115,09-04-2023,Groceries,4,1412.47,Debit Card,Canada,5649.88
117773,2115,17-06-2023,Groceries,2,629,Debit Card,UK,1258
143158,2115,21-04-2023,Sports,3,1411.01,Net Banking,UK,4233.03
107106,2115,25-11-2023,Sports,1,1509.51,Debit Card,USA,1509.51
103382,2116,06-01-2023,Clothing,1,1699.02,UPI,Australia,1699.02
107836,2116,22-12-2023,Beauty,4,2347.89,Net Banking,Australia,9391.56
110085,2116,09-01-2023,Beauty,3,2861.03,UPI,Australia,8583.09
120878,2116,03-03-2023,Home & Kitchen,3,333.45,UPI,Australia,1000.35
126685,2116,07-11-2023,Clothing,2,1366.54,Credit Card,Australia,2733.08
136266,2116,27-12-2023,Groceries,5,4147.07,Debit Card,Australia,20735.35
109962,2116,19-05-2023,Sports,2,4181.71,UPI,Canada,8363.42
121984,2116,31-08-2023,Home & Kitchen,5,3821.16,Credit Card,India,19105.8
122037,2116,04-11-2023,Beauty,5,1188.68,Debit Card,India,5943.4
140238,2116,23-01-2023,Beauty,1,941.42,Credit Card,UK,941.42
116653,2116,22-05-2023,Electronics,3,4558.04,Credit Card,USA,13674.12
132168,2116,13-03-2023,Sports,4,4093.03,Debit Card,USA,16372.12
133498,2116,03-02-2023,Beauty,5,1534.14,Net Banking,USA,7670.7
106032,2117,08-07-2023,Home & Kitchen,3,2751.4,UPI,Australia,8254.2
110256,2117,09-09-2023,Clothing,1,3362.75,Debit Card,Australia,3362.75
125869,2117,22-10-2023,Clothing,4,1077.41,Cash,Canada,4309.64
126071,2117,16-07-2023,Home & Kitchen,5,4584.65,UPI,Canada,22923.25
104485,2117,09-12-2023,Electronics,2,4096.13,Cash,UK,8192.26
137099,2117,24-04-2023,Clothing,3,2914.38,Net Banking,UK,8743.14
148322,2117,29-12-2023,Sports,2,3753.94,Credit Card,UK,7507.88
121165,2117,30-09-2023,Sports,5,1880.13,UPI,USA,9400.65
129726,2117,27-10-2023,Groceries,3,4868.56,Cash,USA,14605.68
136550,2117,22-10-2023,Groceries,1,1312.11,UPI,USA,1312.11
110470,2118,08-05-2023,Beauty,1,4491.07,Debit Card,Australia,4491.07
146259,2118,08-09-2023,Sports,2,3580.47,Cash,Australia,7160.94
117117,2118,07-10-2023,Groceries,1,3362.71,Cash,Canada,3362.71
129415,2118,26-03-2023,Clothing,4,1765.92,Debit Card,Canada,7063.68
129521,2118,01-05-2023,Groceries,3,355.5,Net Banking,India,1066.5
100863,2118,10-06-2023,Groceries,3,3764.76,Cash,UK,11294.28
109857,2118,21-07-2023,Home & Kitchen,4,2080.17,Cash,USA,8320.68
105075,2119,14-04-2023,Beauty,1,387.3,Net Banking,Australia,387.3
135982,2119,07-04-2023,Groceries,2,2506.33,UPI,Australia,5012.66
139255,2119,11-10-2023,Electronics,2,1352.69,Net Banking,Australia,2705.38
139891,2119,08-02-2023,Clothing,3,1620.22,Cash,Australia,4860.66
115383,2119,20-06-2023,Sports,5,3272.25,Credit Card,Canada,16361.25
144215,2119,29-12-2023,Groceries,3,3192.67,UPI,Canada,9578.01
121075,2119,27-07-2023,Beauty,2,2113.5,Debit Card,India,4227
125243,2119,26-11-2023,Beauty,4,246.18,UPI,India,984.72
148079,2120,18-02-2023,Electronics,1,3909.6,Debit Card,Australia,3909.6
112394,2120,10-01-2023,Beauty,1,4499.67,Credit Card,Canada,4499.67
118816,2120,05-08-2023,Electronics,5,1886.76,Cash,Canada,9433.8
139243,2120,21-11-2023,Beauty,1,2370.27,Net Banking,Canada,2370.27
102176,2120,21-03-2023,Electronics,4,459.16,Net Banking,India,1836.64
137431,2120,19-07-2023,Beauty,3,3641.26,Net Banking,India,10923.78
145152,2120,02-07-2023,Electronics,1,2630.23,UPI,India,2630.23
115747,2120,06-09-2023,Electronics,4,3499.9,Net Banking,UK,13999.6
100923,2120,14-06-2023,Home & Kitchen,2,597.39,Credit Card,USA,1194.78
123867,2121,05-06-2023,Groceries,5,4790.38,UPI,Australia,23951.9
142301,2121,18-02-2023,Electronics,2,2577.86,Net Banking,Australia,5155.72
147592,2121,11-11-2023,Home & Kitchen,4,1876.19,Credit Card,Australia,7504.76
114351,2121,26-07-2023,Home & Kitchen,3,4774.07,Net Banking,India,14322.21
144513,2121,11-12-2023,Clothing,4,4585.62,Net Banking,UK,18342.48
122500,2121,26-09-2023,Home & Kitchen,4,2795.96,Cash,USA,11183.84
148915,2121,25-10-2023,Groceries,1,1416.36,Net Banking,USA,1416.36
149472,2121,20-05-2023,Sports,5,2507.84,Debit Card,USA,12539.2
128945,2122,10-02-2023,Beauty,1,3679.12,UPI,Canada,3679.12
148342,2122,16-01-2023,Clothing,3,4120.76,Debit Card,Canada,12362.28
107247,2122,04-02-2023,Clothing,4,660.56,Credit Card,India,2642.24
143554,2122,25-08-2023,Home & Kitchen,3,3419.68,UPI,India,10259.04
144113,2122,20-03-2023,Groceries,2,1968.31,UPI,India,3936.62
100468,2122,02-12-2023,Electronics,4,3431.23,Debit Card,UK,13724.92
112910,2122,11-11-2023,Clothing,4,2916.84,Debit Card,UK,11667.36
126429,2122,11-01-2023,Electronics,2,3429.57,Credit Card,USA,6859.14
146880,2122,22-09-2023,Electronics,2,1513.72,Net Banking,USA,3027.44
116564,2123,13-01-2023,Clothing,1,3868.37,Credit Card,Australia,3868.37
120434,2123,18-05-2023,Electronics,2,4419.28,UPI,Australia,8838.56
125265,2123,23-09-2023,Beauty,2,4721.03,Debit Card,Australia,9442.06
138387,2123,05-02-2023,Clothing,2,3279.08,UPI,Australia,6558.16
144533,2123,20-09-2023,Electronics,2,4549.86,UPI,Australia,9099.72
120131,2123,27-01-2023,Groceries,5,347.5,Credit Card,Canada,1737.5
143956,2123,03-03-2023,Home & Kitchen,4,3561.39,Credit Card,India,14245.56
137398,2123,30-06-2023,Clothing,2,1068.84,UPI,UK,2137.68
144429,2123,06-02-2023,Electronics,1,1103.27,Credit Card,UK,1103.27
124162,2123,12-02-2023,Electronics,3,4643.14,Debit Card,USA,13929.42
141149,2123,01-08-2023,Electronics,1,529.85,Credit Card,USA,529.85
141300,2123,30-11-2023,Electronics,1,4548.45,Net Banking,USA,4548.45
144981,2123,12-05-2023,Sports,5,152.42,Cash,USA,762.1
107487,2124,08-03-2023,Clothing,4,637.86,Credit Card,Australia,2551.44
108373,2124,28-06-2023,Electronics,5,2210.81,Debit Card,Australia,11054.05
140248,2124,18-01-2023,Clothing,1,4711.88,Debit Card,Australia,4711.88
125697,2124,29-07-2023,Clothing,5,2242.98,Net Banking,Canada,11214.9
125938,2124,02-06-2023,Sports,2,2639.08,Cash,Canada,5278.16
148233,2124,29-06-2023,Beauty,4,400.28,Debit Card,Canada,1601.12
133589,2124,22-12-2023,Sports,1,3897.48,Credit Card,India,3897.48
146287,2124,03-03-2023,Beauty,1,659.52,Net Banking,India,659.52
102342,2124,23-12-2023,Home & Kitchen,1,1671.85,Debit Card,UK,1671.85
103217,2124,13-07-2023,Electronics,2,4598.02,Debit Card,USA,9196.04
105307,2124,22-12-2023,Clothing,3,4097.31,Credit Card,USA,12291.93
119963,2124,24-07-2023,Groceries,1,1494.14,Net Banking,USA,1494.14
139554,2124,19-11-2023,Clothing,4,1640.94,Net Banking,USA,6563.76
124002,2125,26-02-2023,Beauty,1,2001.86,Debit Card,Australia,2001.86
149577,2125,22-06-2023,Home & Kitchen,5,3518.99,Debit Card,Australia,17594.95
142979,2125,01-10-2023,Beauty,1,3996.76,Cash,Canada,3996.76
112714,2125,28-05-2023,Electronics,1,397.99,Cash,India,397.99
126633,2125,29-05-2023,Beauty,2,1201.04,Debit Card,India,2402.08
106828,2125,14-03-2023,Sports,2,4614.56,Debit Card,UK,9229.12
141126,2125,13-08-2023,Home & Kitchen,1,3559.72,Debit Card,UK,3559.72
101961,2125,13-01-2023,Home & Kitchen,1,2417.35,UPI,USA,2417.35
102594,2125,13-10-2023,Home & Kitchen,2,3807.41,Debit Card,USA,7614.82
118407,2125,26-10-2023,Groceries,1,3178.21,Net Banking,USA,3178.21
112123,2126,01-11-2023,Beauty,1,4109.42,Credit Card,Australia,4109.42
112266,2126,22-03-2023,Groceries,4,1894.27,UPI,Australia,7577.08
149495,2126,29-05-2023,Clothing,2,1496.68,Credit Card,Australia,2993.36
110987,2126,31-07-2023,Sports,3,3234.17,Cash,India,9702.51
112077,2126,16-06-2023,Clothing,1,4462.13,Credit Card,UK,4462.13
139447,2126,19-08-2023,Sports,4,4697.85,Cash,UK,18791.4
107000,2126,23-05-2023,Sports,1,2685.8,Credit Card,USA,2685.8
112006,2126,09-11-2023,Beauty,1,4827.82,Net Banking,USA,4827.82
139646,2126,13-07-2023,Electronics,4,4756.28,Net Banking,USA,19025.12
113202,2127,25-01-2023,Home & Kitchen,4,377.38,Cash,Australia,1509.52
137606,2127,16-01-2023,Home & Kitchen,4,1112.11,Credit Card,Australia,4448.44
113179,2127,11-01-2023,Beauty,5,567.37,Debit Card,Canada,2836.85
119607,2127,25-11-2023,Beauty,3,1794.29,Cash,Canada,5382.87
122206,2127,20-07-2023,Sports,1,3524.94,Credit Card,Canada,3524.94
128444,2127,12-11-2023,Sports,5,4866.63,Cash,India,24333.15
136180,2127,01-05-2023,Clothing,1,3910.96,Credit Card,India,3910.96
146012,2127,13-02-2023,Electronics,4,1968.92,Net Banking,India,7875.68
145171,2127,11-05-2023,Home & Kitchen,4,4800.36,Cash,UK,19201.44
107948,2127,31-03-2023,Clothing,5,3796.03,UPI,USA,18980.15
127800,2127,19-05-2023,Groceries,4,2534.13,Debit Card,USA,10136.52
142091,2127,06-06-2023,Sports,4,3722.2,Debit Card,USA,14888.8
144195,2128,15-01-2023,Home & Kitchen,5,2594.21,UPI,Australia,12971.05
126552,2128,13-11-2023,Home & Kitchen,3,2203.62,Credit Card,Canada,6610.86
105827,2128,09-11-2023,Clothing,4,3365.52,Net Banking,India,13462.08
112412,2128,25-06-2023,Home & Kitchen,3,4623.64,UPI,India,13870.92
123428,2128,28-04-2023,Beauty,5,3617.15,Credit Card,India,18085.75
126857,2128,09-03-2023,Groceries,4,2770.46,Cash,India,11081.84
131624,2128,29-07-2023,Beauty,2,4546.74,Cash,India,9093.48
137314,2128,20-07-2023,Clothing,5,1602.07,Cash,India,8010.35
146699,2128,25-07-2023,Electronics,5,1577.83,Credit Card,India,7889.15
134565,2128,05-04-2023,Electronics,3,2151.1,Cash,UK,6453.3
119598,2128,23-06-2023,Sports,2,3871.03,Cash,USA,7742.06
105654,2129,03-08-2023,Electronics,3,404.4,Credit Card,Australia,1213.2
108375,2129,07-08-2023,Groceries,3,3984.32,Debit Card,Australia,11952.96
135938,2129,30-04-2023,Home & Kitchen,2,3035.25,UPI,Australia,6070.5
113252,2129,23-02-2023,Sports,3,4243.53,Cash,Canada,12730.59
113409,2129,09-11-2023,Beauty,2,255.4,UPI,Canada,510.8
120020,2129,08-01-2023,Clothing,3,1373.06,Cash,Canada,4119.18
134357,2129,21-08-2023,Home & Kitchen,1,707.18,Credit Card,Canada,707.18
107069,2129,12-12-2023,Clothing,4,3291.95,Net Banking,India,13167.8
108180,2129,10-09-2023,Beauty,2,3047.54,Credit Card,India,6095.08
107145,2129,28-03-2023,Sports,2,595.19,UPI,UK,1190.38
113867,2129,27-05-2023,Beauty,3,51.37,Credit Card,UK,154.11
125271,2129,01-06-2023,Sports,4,1007.65,Credit Card,UK,4030.6
132754,2129,09-04-2023,Beauty,4,4682.4,Net Banking,UK,18729.6
143595,2129,24-07-2023,Electronics,4,3171.56,Credit Card,UK,12686.24
145369,2129,20-07-2023,Home & Kitchen,1,4691.74,Credit Card,UK,4691.74
